Iteration 0:
0.096558 0.005559 0.504504
-0.022971 0.140637 0.864958
-0.001799 0.007554 0.023568
-0.010158 -0.023163 0.088492
-0.067898 -0.007306 0.312723
0.100547 -0.024871 0.555884
-0.001286 0.238193 1.669841
-0.489131 -0.119226 3.217012
-0.000544 0.012934 0.041070
0.010096 -0.010063 0.045722
0.004223 -0.067203 0.306795
0.046977 -0.054756 0.337981
-0.010371 0.031516 0.122909
0.034542 -0.030837 0.187258
0.006552 0.300045 2.137482
0.049111 -0.005498 0.203524
-0.034237 2.355041 7.184627
Iteration 35:
-0.004894 0.146089 0.894113
0.136435 -0.043272 0.873628
-0.014391 0.000233 0.046215
0.064208 -0.009034 0.291614
-0.003045 -0.020958 0.071802
0.941824 0.073079 2.722164
0.049788 0.038031 0.279017
1.198237 0.072137 4.001879
0.007550 -0.006789 0.031463
-0.022102 0.002154 0.075887
-0.019727 -0.016894 0.091342
0.008599 0.008132 0.037202
-0.141439 0.023687 0.872611
0.076431 -0.309919 2.304621
0.053380 0.354207 2.523677
-0.069470 0.007197 0.322385
-0.547168 0.035371 3.200987
-0.007347 -0.194908 1.309923
0.030187 0.074499 0.391404
-0.016932 0.017013 0.083176
0.029005 -0.059863 0.302282
-0.006829 -0.030164 0.112754
0.016255 0.000361 0.053012
0.002763 -0.202848 1.376224
0.032141 0.542014 3.189354
0.085114 -1.149408 3.660456
0.002347 -0.003071 0.011331
-0.070504 0.004455 0.327404
0.042634 -0.000371 0.168276
0.007660 0.177717 1.163205
-0.005128 -0.015267 0.052447
-0.000051 -0.001328 0.003806
0.003660 -0.044083 0.176387
0.003222 -0.013071 0.042898
0.004229 -0.002795 0.015021
0.009819 -0.000746 0.030431
-0.015104 0.001189 0.048952
-0.002176 0.006553 0.020801
0.000336 0.358095 2.501582
0.010422 0.000130 0.032372
0.226959 0.004563 1.578476
-0.151744 -0.012913 0.945873
0.504982 -0.068905 3.153949
-0.211887 3.574432 9.944349
0.034049 -0.014141 0.140115
-0.011012 -0.213369 1.467823
0.000371 0.009297 0.028621
-0.151480 0.039048 0.984973
-0.056922 -0.009277 0.249353
-0.040749 0.055599 0.317532
Iteration 36:
-0.186614 0.009858 1.240311
0.009712 -0.023369 0.088549
-0.002486 0.007392 0.023679
-0.006367 -0.001133 0.019404
-0.072810 0.008588 0.344400
0.047604 0.260412 1.892534
0.004230 -0.014950 0.050359
0.060204 -0.099832 0.659668
0.002792 -0.004027 0.014499
0.052870 -0.036208 0.287584
-0.025196 -0.009389 0.095198
-0.029522 0.021868 0.139529
-0.160896 0.016018 1.025718
0.009705 0.024019 0.091051
0.000192 0.323723 2.294644
-0.000687 0.040529 0.157816
-0.013029 -0.034576 0.140492
-0.055082 0.056532 0.382505
0.013695 0.222756 1.547683
-0.015545 0.015572 0.075084
0.004495 0.039071 0.151908
0.005543 0.009745 0.035053
0.008720 0.021456 0.079733
0.170770 0.001589 1.102249
-0.017786 0.039223 0.170537
-0.005849 0.004145 0.021645
-0.002778 -0.002766 0.011498
0.295164 0.069863 2.191071
0.022487 0.043209 0.199894
0.050003 0.115986 0.736161
-0.039256 0.009226 0.156806
-0.016790 -0.009605 0.064648
-0.159688 0.024131 1.025185
-0.136044 0.002580 0.810447
0.190963 0.922323 3.348261
0.011665 -0.156255 0.982894
0.523631 0.029822 3.151299
0.000237 0.009613 0.029657
0.289796 0.075166 2.168143
-0.210988 0.010271 1.447437
-0.002895 -0.181607 1.195076
-0.026074 -0.000542 0.091775
-0.007440 0.008775 0.036063
-0.098444 0.091431 0.808024
0.000143 -0.002299 0.006657
-0.003125 0.001111 0.009674
-0.007250 -0.068505 0.316432
0.226215 -0.079288 1.713502
-0.013180 -0.009941 0.053938
0.028641 -0.349831 2.467301
Iteration 37:
-0.041340 -0.033258 0.223636
-0.731866 -0.242552 3.817251
0.104171 0.046999 0.639988
-0.004438 0.003820 0.017476
0.063802 -0.007687 0.288109
0.016885 0.013268 0.072979
-0.002337 0.021426 0.073285
0.015341 0.020261 0.089003
0.033184 -0.505022 3.110275
-0.020140 -0.033705 0.151667
-0.014286 -0.174283 1.137976
-0.708302 0.074351 3.261653
0.052228 0.016275 0.232604
0.016016 0.244764 1.728341
0.006875 -0.011186 0.041722
0.019578 0.002337 0.066088
0.004567 0.009838 0.033808
-0.036725 -0.357287 2.517967
-0.009760 0.046957 0.195789
-0.061169 0.018806 0.286674
0.003461 0.095125 0.493421
0.014890 0.137766 0.831572
0.079700 -0.054984 0.508284
0.000269 0.001353 0.003954
-0.004612 -0.013386 0.045375
-0.022072 0.005756 0.078315
0.000405 0.255362 1.806489
0.281949 0.107880 2.218045
0.184453 0.045832 1.275689
0.012820 -0.002793 0.041690
0.111311 -0.000687 0.613449
0.006402 -0.007218 0.029766
-0.061046 1.481013 5.532758
0.000892 -0.099202 0.522588
0.003047 0.002047 0.010740
0.002577 0.010686 0.034306
0.087324 -2.487798 7.722701
0.009892 -0.218472 1.509923
-0.000568 -0.009875 0.030581
-0.112897 0.003634 0.626110
0.018674 -0.032829 0.144431
-0.101657 -0.002144 0.540816
0.000855 -0.004284 0.012863
0.008098 -0.092597 0.477468
0.007539 0.027313 0.101388
0.109729 0.050153 0.690687
-0.016289 0.013772 0.072412
0.010672 0.000221 0.033223
0.001122 0.007652 0.023466
0.000847 0.008647 0.026583
Iteration 38:
0.213402 -0.030718 1.488221
0.001852 0.011784 0.037524
-0.012667 -0.504270 3.096725
0.085780 0.019519 0.442784
-1.177697 -0.264024 4.664810
0.133622 0.003016 0.790716
0.002822 -0.003619 0.013541
0.014516 -0.060420 0.275497
0.002734 -0.102226 0.545138
0.000039 0.002862 0.008313
-0.012735 -0.046986 0.199637
-0.026833 0.006471 0.098237
-0.039338 0.049805 0.283931
-0.108018 0.127196 1.093339
0.003350 0.001652 0.010935
0.038859 -0.046323 0.266035
0.020192 -0.020534 0.103420
0.011997 0.009155 0.048738
0.014026 -0.001019 0.045035
-0.056345 0.021091 0.263964
0.068631 -0.046857 0.410553
0.014131 -0.327335 2.321032
0.104228 -0.000636 0.559784
0.024588 -0.010740 0.094959
0.064821 -0.025191 0.320928
-0.002380 0.000496 0.007035
0.028105 0.001355 0.100531
0.111532 -0.007900 0.617391
0.003360 -0.020102 0.068668
-0.004507 -0.289265 2.061118
0.001288 0.001861 0.006537
-0.059731 -0.009482 0.265630
0.120175 0.002029 0.682569
0.077866 -0.501955 3.161549
-0.000250 -0.006547 0.019672
-0.405063 -0.026058 2.751089
0.010927 0.022423 0.087047
-0.027891 0.049095 0.242724
0.002402 0.053460 0.225842
-0.006822 -0.036227 0.140059
0.000472 0.161231 1.020937
0.025597 0.000195 0.089757
-0.099067 -1.515507 5.671294
-0.353887 -0.055457 2.525317
-0.011832 0.229697 1.603776
0.226191 0.000396 1.571648
-0.001150 -0.018727 0.062413
-0.017074 -0.031142 0.133744
-0.001494 0.007254 0.022409
0.002943 -0.001496 0.009627
Iteration 39:
-0.037980 0.014202 0.157931
0.006478 0.549490 3.189876
0.015486 -0.012418 0.066611
-0.010054 -0.007206 0.039057
0.004569 0.011734 0.039834
-0.104480 0.175295 1.424120
0.046666 -0.005985 0.190963
-0.000040 -0.003419 0.009983
-0.000772 0.010083 0.031325
0.011698 0.005287 0.040692
0.058800 0.002700 0.256164
0.003546 0.094975 0.492368
0.092414 0.025916 0.500017
-0.138813 -0.008859 0.835540
-0.005247 -0.001818 0.016529
-0.132017 -0.012750 0.782747
-0.072356 -0.071117 0.543287
0.006494 -0.005451 0.025893
0.003807 0.021735 0.075325
0.092655 -0.028907 0.508073
-0.011984 0.000738 0.037794
0.021119 -0.024657 0.119693
-0.071773 0.001868 0.334674
0.019736 -0.000646 0.066201
-0.266926 -0.053424 1.953130
0.004448 -0.008424 0.029359
-0.011683 0.081342 0.402765
-0.014413 -0.002719 0.047204
0.008508 -0.316193 2.247031
0.022412 -0.008401 0.082886
0.096334 0.007661 0.503969
-0.002283 0.002459 0.009788
-0.912451 -0.134973 3.032391
-0.003104 -0.068396 0.313784
-0.059124 0.000955 0.257721
0.690216 0.054836 3.251164
0.003677 -0.151777 0.941431
0.012030 -0.974059 2.595708
0.029700 -0.096566 0.537296
-0.001974 -0.009101 0.028649
-0.007354 0.302718 2.156129
0.294163 -0.048551 2.139155
0.008538 -0.040173 0.160482
-0.033632 1.955438 4.914467
-0.002153 0.094416 0.488036
-0.000462 -0.005804 0.017371
-0.008201 -0.054156 0.232901
-0.004759 0.003275 0.017228
0.000378 -0.004427 0.013094
0.000911 -0.007416 0.022619
Iteration 40:
-0.040680 -0.012175 0.167453
-0.024444 -0.002976 0.085714
0.001352 0.191931 1.283154
-0.012866 0.023731 0.095657
-0.005810 -0.020890 0.073800
-0.160344 -0.049026 1.083739
-0.005558 -0.009063 0.033078
-0.122487 -0.100130 1.015312
0.027426 0.007630 0.101961
0.007997 -0.010850 0.042954
-0.002229 -0.114038 0.634632
0.111813 0.022769 0.635979
-0.031164 -0.109483 0.634629
-0.013858 -0.003189 0.045596
-0.003399 0.128066 0.745750
0.041686 0.057107 0.328699
-0.017658 -0.000022 0.058227
0.000022 -0.001798 0.005171
-0.116015 0.156138 1.343484
0.087594 1.672561 5.724128
0.014280 -0.003719 0.047525
-0.013293 -0.011271 0.057368
-0.041805 0.025213 0.200504
0.211459 0.122509 1.783322
0.156041 -0.002271 0.977119
0.003194 -0.004053 0.015305
0.006368 -0.081780 0.401656
0.014280 -0.018257 0.079814
0.004174 0.008663 0.029658
0.001492 0.003997 0.012551
-0.239621 0.429501 3.404492
0.556016 0.003419 3.199713
-0.110393 0.002552 0.606636
0.009291 0.011698 0.048188
0.001433 -0.031927 0.117364
0.001343 0.001559 0.005931
0.005563 0.020194 0.070887
0.006798 0.000096 0.020461
0.000581 0.012264 0.038737
0.003454 -0.007619 0.025524
0.001441 -0.001123 0.005256
-0.004750 -0.121250 0.691710
0.043464 -0.054622 0.323049
-0.052792 0.021095 0.244813
-0.012157 -0.006112 0.043409
1.153662 -0.016471 3.543856
0.005058 -0.122598 0.702495
0.000981 0.001833 0.005996
-0.015961 -0.001026 0.052036
0.043683 0.002153 0.173845
Iteration 41:
0.016318 -0.405091 2.745454
0.005234 0.234044 1.636724
1.713298 0.026223 5.561522
-0.002317 0.005068 0.016588
0.000738 0.046874 0.190067
-0.001707 -0.010764 0.033987
0.000070 0.000477 0.001369
-0.002879 -0.109417 0.599250
-0.024636 -0.004711 0.087612
-0.001256 0.002995 0.009467
-0.006931 0.010579 0.040026
0.004047 -0.073401 0.345619
-0.006279 -0.009204 0.034816
0.008007 0.011826 0.045818
0.001759 0.000154 0.005077
-0.053722 0.007447 0.229885
0.000195 -0.000901 0.002631
-0.089356 0.004707 0.452876
-0.401759 0.092570 2.840955
-0.154066 -0.047326 1.027456
0.003003 -0.003757 0.014219
0.026388 -0.001054 0.093159
0.021944 -0.009289 0.082457
-0.011795 0.000371 0.037083
-0.012140 0.059573 0.267535
0.001703 -0.031957 0.117559
0.157386 0.000782 0.988358
0.002213 0.001272 0.007394
0.001302 0.003902 0.012087
0.190515 0.102393 1.530090
0.004403 -0.004844 0.019656
-0.010298 0.003277 0.033672
-0.014212 0.064650 0.299926
-0.077559 0.026901 0.402754
0.000258 -0.048045 0.196206
0.059422 1.076635 3.065847
0.000312 0.031915 0.117172
0.004614 0.027403 0.099034
0.065104 -0.012849 0.300917
-0.000371 0.069919 0.322837
-0.072544 -0.013056 0.347017
-0.066660 -1.301124 4.735294
0.007576 -0.265460 1.885699
-0.079475 -0.008906 0.387918
0.026888 0.000461 0.095205
-0.000112 0.001150 0.003304
0.000728 0.008083 0.024706
0.007245 0.001822 0.022616
0.010254 -0.005483 0.036484
0.001847 -0.001770 0.007410
Iteration 42:
-0.013570 0.000446 0.043304
0.036263 0.010042 0.143716
0.000188 0.001202 0.003481
0.018454 0.002071 0.061680
0.001242 -0.130617 0.766025
-0.002128 0.003957 0.013247
0.019349 0.016685 0.089572
0.002292 0.001879 0.008617
0.519925 -0.118419 3.291388
-0.002313 -0.061090 0.269428
0.056646 -0.010461 0.248967
-0.002487 0.044444 0.177814
-0.007168 -0.000296 0.021660
0.005796 0.050826 0.212900
0.001481 0.009121 0.028409
-0.006731 -0.000618 0.020335
0.010300 -0.216033 1.489760
0.005238 -0.055926 0.240756
0.007627 0.006089 0.030140
0.012631 -0.000923 0.040086
0.028265 0.020361 0.130576
0.009209 0.007956 0.038363
0.000528 0.012807 0.040624
0.027517 0.001564 0.098058
0.017992 -0.002230 0.060008
-0.010615 -0.096888 0.510072
0.000930 0.002697 0.008286
-0.016123 -0.017788 0.083193
0.001314 -0.002605 0.008479
0.001954 0.018524 0.061899
0.033544 0.009980 0.131292
-0.019573 0.107489 0.598405
0.234983 -0.058367 1.719787
0.174395 0.065699 1.251376
0.006025 0.068515 0.315743
0.103822 -0.002532 0.556975
-0.002924 0.011877 0.038576
0.006717 0.006075 0.027798
-0.072389 0.002337 0.338670
-0.050181 -0.901872 2.697817
0.000673 0.000957 0.003346
-0.063683 0.005554 0.286055
-0.388722 0.018007 2.668312
0.003720 -0.007502 0.025550
0.000623 -0.008595 0.026352
-0.013138 -0.224743 1.563762
0.012451 -0.000048 0.039341
-0.000183 -0.005811 0.017345
-0.002054 -0.187813 1.248038
0.004898 0.009166 0.032270
Iteration 43:
0.009141 -0.010542 0.044642
0.013126 -0.002369 0.042457
0.000060 -0.000431 0.001237
0.000225 -0.001633 0.004735
-0.002882 0.005531 0.018676
0.054586 0.031014 0.279674
0.037360 0.005441 0.144302
-0.013260 0.046811 0.199493
-0.001482 0.078540 0.378430
0.171977 -0.011082 1.116000
0.002821 0.061556 0.272303
-0.065547 0.000435 0.295852
-0.037667 0.042241 0.243583
-0.761960 -0.159495 3.444210
0.013140 0.002876 0.042857
-0.006178 -0.090868 0.464142
-0.029699 0.000185 0.107322
0.005289 0.008526 0.031056
0.000151 0.000654 0.001910
-0.083522 0.005686 0.413079
0.002907 0.009795 0.031676
-0.015153 -0.001691 0.049302
-0.000590 -0.001145 0.003686
-0.065822 -0.001604 0.297635
0.028188 0.229258 1.615348
0.049452 0.027173 0.242493
0.061247 -0.021511 0.292295
0.001591 -0.068284 0.312761
-0.136445 -0.141404 1.365114
0.000243 -0.000162 0.000828
0.003569 -0.001615 0.011490
-0.006139 0.141662 0.857751
-0.037940 -1.009748 2.703874
-0.086074 0.170999 1.304566
0.007257 -0.002244 0.023020
0.001765 -0.001723 0.007138
0.001111 -0.002590 0.008184
0.037324 0.012255 0.151723
-0.000844 -0.005421 0.016319
-0.000896 0.004927 0.014832
-0.002083 0.003049 0.010806
0.000754 -0.003328 0.009962
-0.018134 -0.036637 0.159591
0.355931 -0.119687 2.694673
0.123194 -0.013252 0.712401
0.009803 -0.000267 0.030297
-0.141491 0.012847 0.860417
0.004134 -0.006205 0.022568
-0.000579 -0.000123 0.001683
0.042653 -0.003282 0.169002
Iteration 44:
0.069805 0.007796 0.324883
0.000253 -0.000380 0.001297
0.001871 -0.003035 0.010424
0.006643 0.143510 0.873280
0.002250 0.002097 0.008951
-0.035969 -0.001822 0.136037
-0.013965 -0.002583 0.045531
0.247792 0.324518 3.036876
-0.010219 0.833445 2.826689
0.002686 0.044934 0.180385
0.002764 -0.017312 0.057749
0.002584 0.031479 0.115685
-0.051594 0.028399 0.256701
-0.000698 0.000266 0.002128
-0.000456 0.091156 0.464655
0.001630 0.025029 0.087610
-0.057777 0.000375 0.249913
-0.000047 -0.004012 0.011778
0.000576 0.004206 0.012486
-0.004804 -0.002684 0.016371
0.003942 -0.016266 0.054782
-0.003524 -0.000285 0.010334
-0.006202 -0.002748 0.020411
0.026090 -0.003409 0.092752
-0.028474 0.000620 0.102013
-0.028008 0.018685 0.125180
-0.041096 0.018131 0.179981
0.046645 -0.061236 0.369400
0.014048 0.015035 0.069443
-1.312004 0.033900 4.758048
-0.006593 -0.006954 0.029547
-0.008488 0.000041 0.025927
0.050247 -0.064110 0.399450
-0.004855 0.067410 0.308337
0.000438 0.001656 0.004923
-0.024497 -0.000008 0.085189
-0.000785 -0.000883 0.003377
0.006941 -0.077511 0.373638
-0.003785 -0.040214 0.157113
0.066212 0.458359 3.011505
-0.050861 -0.141580 0.936869
-0.147128 0.781399 3.354856
0.001392 -0.004123 0.012814
-0.007418 0.000076 0.022448
0.448292 -0.003915 2.920585
0.000817 -0.000290 0.002473
0.008042 -0.008175 0.035933
-0.000409 0.003004 0.008819
0.006662 -0.010735 0.039980
0.002962 -0.013270 0.043373
Iteration 45:
-0.000420 0.001161 0.003532
-0.031670 0.001141 0.116158
0.000624 -0.011718 0.036852
-0.035184 0.005871 0.134427
-0.027131 -0.004184 0.097592
0.007811 -0.003585 0.026274
-0.000106 0.069988 0.323265
-0.019752 0.011109 0.077721
-0.115515 -0.036928 0.693827
-0.005597 -0.000006 0.016665
-0.003860 -0.003624 0.015721
0.065049 0.237504 1.757317
0.075217 0.090666 0.670789
0.000589 0.053500 0.225785
0.000325 -0.001070 0.003196
0.000129 0.000457 0.001350
0.072715 0.001879 0.340661
0.001844 0.005158 0.016292
0.005237 -0.002457 0.017252
-0.002110 0.003422 0.011802
0.061063 -0.006815 0.271270
0.003144 -0.062169 0.276023
0.004516 0.005290 0.020961
-0.001278 0.001167 0.004975
-0.060740 0.002140 0.267331
0.845801 -0.091334 2.965517
-0.000273 0.003808 0.011187
0.000377 0.006808 0.020523
0.000157 -0.000485 0.001450
-0.008654 -0.004498 0.030117
-0.026025 0.002261 0.091957
-0.338518 0.544081 3.976252
-0.000861 -0.007211 0.021944
-0.001588 0.001694 0.006711
-0.002688 -0.002739 0.011246
-0.111898 -0.471086 3.146424
-0.103666 0.020949 0.571998
-0.000951 -0.001688 0.005580
-0.000460 -0.031004 0.113101
0.042907 1.379082 5.136800
0.000757 0.002252 0.006869
-0.014696 0.014702 0.070268
0.044920 0.038958 0.260147
-0.005737 0.020099 0.070712
0.009667 0.025815 0.098085
0.008333 0.009187 0.039173
0.003947 0.009041 0.030491
0.005252 0.091656 0.469282
-0.014512 -0.000247 0.046651
0.005284 -0.000201 0.015701
Iteration 46:
0.007376 0.008462 0.035104
-0.189726 0.261604 2.451724
0.000497 0.000689 0.002423
0.003692 0.000495 0.010905
0.006167 0.013367 0.047396
0.003441 0.062229 0.276472
0.065211 0.001443 0.293900
-0.006314 0.005672 0.025923
0.003492 0.003509 0.014655
-0.002699 0.000690 0.008086
-0.000610 -0.006177 0.018583
-0.065489 0.002378 0.295753
0.006423 -0.042954 0.172312
-0.010829 0.039687 0.160824
0.002932 0.002984 0.012297
0.000559 0.002801 0.008296
-0.013471 0.003343 0.044379
0.000222 -0.000980 0.002869
-0.014061 0.003851 0.046885
-0.000140 0.039487 0.152678
0.004484 -0.000385 0.013268
0.036648 0.017648 0.158583
-0.080857 -1.086886 3.202082
0.041058 -0.184315 1.263523
0.090131 0.014647 0.466039
0.082614 0.001111 0.405625
-0.000920 -0.033386 0.123898
0.000903 0.000859 0.003568
0.000184 0.001524 0.004406
0.006019 0.000848 0.018177
-0.000893 -0.017749 0.058653
-0.053977 0.003697 0.229125
-0.029083 0.027224 0.154496
0.000376 -0.052068 0.217879
-0.002859 -0.000306 0.008352
0.003960 0.002958 0.014631
0.068430 -0.001201 0.313616
-0.000576 0.001455 0.004492
0.000603 -0.002528 0.007531
-0.050612 0.048652 0.325622
-0.015042 -0.014967 0.071972
-0.002755 0.014055 0.045965
0.007840 -0.097816 0.514816
0.972405 -0.120342 2.951884
-0.012156 0.060739 0.274299
0.001068 -0.002667 0.008344
0.042027 0.282530 2.046076
-0.321868 0.021007 2.290324
-0.092609 -0.019298 0.489676
0.001163 -0.000257 0.003408
Iteration 47:
0.000695 -0.000109 0.002004
-0.003099 0.002941 0.012569
0.001317 -0.006165 0.018888
0.000008 -0.122016 0.696989
0.002034 -0.050906 0.211754
-0.003423 -0.048978 0.201803
0.000625 -0.021092 0.071498
0.002370 0.003741 0.013048
0.003055 0.000147 0.008899
0.070752 0.001686 0.328190
0.033345 0.001378 0.123780
-0.000676 -0.001391 0.004437
0.001006 -0.008724 0.026890
-0.000538 -0.000493 0.002079
-0.038170 0.028954 0.195690
0.034900 0.018439 0.152673
0.081921 -0.001282 0.400962
0.008789 -0.000319 0.026935
-0.994451 -0.097309 2.871723
0.005111 0.007289 0.027289
0.006244 0.002880 0.020708
0.004458 -0.006090 0.022863
-0.006631 0.014017 0.050251
0.001343 0.002459 0.008133
0.000806 0.004444 0.013317
0.000503 0.001549 0.004678
0.015170 -0.009338 0.058817
0.000179 -0.000202 0.000766
-0.007562 0.037002 0.144370
0.001473 -0.000136 0.004241
-0.002933 0.058488 0.254424
-0.038432 0.012931 0.157928
-0.000717 -0.009910 0.030731
0.000186 -0.000419 0.001303
-0.000524 -0.003215 0.009497
-0.002583 0.001781 0.009137
0.004397 0.003426 0.016592
0.245671 -0.294370 2.890487
-0.002918 -0.018067 0.060659
0.005635 -0.104945 0.566321
0.007108 -0.000579 0.021524
-0.000219 0.000148 0.000750
-0.042951 -0.942729 2.631642
-0.055341 -0.036493 0.301053
-0.001127 0.000568 0.003612
-0.002419 -0.012363 0.039850
-0.031664 -0.802290 2.946716
0.188191 0.018851 1.260720
-0.066469 -0.020794 0.321435
0.003941 -0.000176 0.011571
Iteration 48:
-0.000091 -0.036105 0.136463
-0.012338 -0.001776 0.039389
-1.454113 -0.046875 5.438433
-0.001885 -0.044000 0.175395
0.007696 -0.508978 3.107240
0.003225 -0.001578 0.010497
0.253120 -0.006244 1.789750
-0.006752 0.000666 0.020415
-0.002590 0.001424 0.008593
-0.037808 -0.001368 0.144672
-0.000229 0.001787 0.005181
-0.019737 -0.008068 0.072376
0.001713 0.008603 0.026859
-0.024169 0.036377 0.173662
0.047530 -0.004995 0.194872
-0.003745 0.000264 0.010993
-0.000122 -0.000381 0.001136
-0.116337 0.176312 1.492827
-0.002898 -0.005478 0.018552
-0.000701 -0.064523 0.289658
0.000367 0.047447 0.193054
-0.007279 -0.002318 0.023159
-0.021420 0.019130 0.103074
-0.007702 -0.001349 0.023743
0.009460 0.008181 0.039536
0.002050 -0.009748 0.030814
0.323241 -0.058601 2.349305
-0.000198 0.000535 0.001621
-0.023269 0.019534 0.110359
0.002422 0.000252 0.007044
0.003823 0.002613 0.013669
0.007339 0.056793 0.247001
0.000966 0.001230 0.004488
-0.000149 0.009858 0.030472
-0.029439 -0.006255 0.109072
0.070246 -0.020762 0.344276
-0.001669 0.005477 0.017066
-0.000501 -0.000815 0.002729
0.002201 0.000056 0.006358
-0.003428 -0.000274 0.010041
-0.000208 -0.002807 0.008173
-0.001667 -0.000182 0.004819
-0.000574 -0.007406 0.022478
-0.001359 0.000210 0.003939
-0.003085 -0.014794 0.048816
-0.002774 0.031102 0.114077
-0.084102 0.012204 0.421860
0.011224 -0.051943 0.223838
-0.000417 -0.000322 0.001498
0.006757 -0.007033 0.030118
Iteration 49:
0.001376 -0.001777 0.006491
-0.003783 0.001721 0.012214
0.082086 -0.003588 0.402546
-0.000836 0.000169 0.002433
-0.000961 0.000878 0.003727
-0.003056 -0.002370 0.011337
0.001628 -0.035007 0.131497
-0.036977 0.094971 0.544488
0.035525 0.369248 2.582039
-0.006773 -0.002859 0.022232
-0.064294 0.001969 0.288440
0.009023 0.051368 0.218381
-0.002706 -0.002976 0.011808
-0.015408 -0.035400 0.148455
0.851526 -0.156085 3.244069
-0.002825 -0.000572 0.008372
-0.013827 0.005448 0.047907
0.001920 0.085233 0.423556
-0.000582 0.022349 0.076488
-0.000887 -0.001486 0.004974
0.146213 0.149285 1.480107
-0.072730 0.023905 0.365812
-0.000251 -0.001290 0.003764
0.083469 -0.021908 0.431259
-0.007425 -0.041726 0.167014
-0.044063 -0.001566 0.175652
-0.000454 -0.000180 0.001387
0.000158 0.012403 0.039174
0.000095 0.007818 0.023740
-0.000095 0.001790 0.005155
-0.000465 0.001450 0.004369
0.000128 -0.000110 0.000479
0.001133 -0.002175 0.007095
0.036769 0.003423 0.140358
0.011664 0.002353 0.037422
0.005399 0.024551 0.087844
-0.011344 0.000407 0.035535
-0.022210 0.000342 0.075913
-0.136192 0.556889 3.406955
-0.004112 0.000186 0.012094
-0.008165 -0.000887 0.025026
-0.020642 -0.018723 0.099396
-0.026001 0.014094 0.106798
0.013579 0.020548 0.085748
-0.011266 -0.000018 0.035241
-0.012301 -0.002760 0.039885
-0.005293 0.081635 0.400150
-0.002363 -0.001906 0.008831
-0.000221 0.001898 0.005502
-0.002601 0.000101 0.007543
Iteration 50:
-0.000843 0.000726 0.003178
-0.027274 -0.018028 0.120727
0.007802 0.014728 0.054524
-0.000676 -0.000427 0.002278
-0.006408 -0.007297 0.029979
-0.051248 0.006774 0.215841
0.019843 0.024666 0.116046
-0.000250 -0.000682 0.002070
-0.005887 -0.004407 0.022239
0.000273 -0.000068 0.000798
-0.014264 -0.017551 0.077542
-0.002338 0.005058 0.016586
0.001385 -0.000060 0.003974
0.003114 0.081269 0.396917
-0.001582 -0.064607 0.290260
0.000458 -0.000136 0.001358
0.121395 0.022772 0.710016
-0.002079 -0.001076 0.006768
-0.058428 -0.001604 0.253777
0.000149 -0.006217 0.018620
-0.000014 -0.002119 0.006112
-0.005969 -0.005526 0.024769
0.002132 -0.000815 0.006595
-0.000187 -0.016803 0.055030
0.000275 0.001104 0.003254
-0.003862 0.004454 0.017600
-0.011556 0.004423 0.039070
0.002316 0.032510 0.120226
-0.004759 -0.000081 0.014065
2.053713 -0.180309 5.794877
-0.001000 -0.004954 0.014976
0.001585 0.009779 0.030633
-0.033602 -0.010973 0.132935
0.000115 -0.001296 0.003726
-0.004259 0.473528 3.007066
0.005580 -0.008962 0.032826
0.011624 0.002556 0.037430
-0.155611 0.182669 1.761891
-0.005190 0.001769 0.016310
-0.002963 -0.000136 0.008625
-0.002499 0.005003 0.016650
0.007576 0.014920 0.054768
0.000418 0.007948 0.024196
-0.000172 0.001463 0.004224
-0.149862 0.718730 3.473405
0.000657 -0.001936 0.005895
0.000239 0.008921 0.027360
-0.180484 0.009383 1.187676
-0.018657 0.025315 0.115105
-0.024200 -0.001216 0.084093
